[2026-07-18T04:38:51.407Z] GET http://localhost:8811/deck/site/index.html?dw=1 → 200 (9ms, 17133B)
[2026-07-18T04:38:51.565Z] GET https://fonts.gstatic.com/s/podkova/v33/K2FxfZ1EmftJSV9VaJnzJ6CiDyo.woff2 → 200 (233ms, 25458B)
[2026-07-18T04:38:51.862Z] GET https://maps.gstatic.com/maps-api-v3/embed/js/65/6a/init_embed.js → 200 (185ms, 75251B)
[2026-07-18T04:38:51.862Z] GET https://maps.googleapis.com/maps/api/js?key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&paint_origin=&libraries=geometry,search&v=weekly&loading=async&language=en_US&experimentation=allowed&callback=onApiLoad → pending (?ms, ?B)
[2026-07-18T04:38:52.165Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search.js → 200 (57ms, 1202B)
[2026-07-18T04:38:52.165Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/geometry.js → 200 (57ms, 2624B)
[2026-07-18T04:38:52.165Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/main.js → 200 (58ms, 85068B)
[2026-07-18T04:38:52.236Z] GET https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true → 200 (43ms, 46B)
[2026-07-18T04:38:52.247Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/common.js → 200 (73ms, 38042B)
[2026-07-18T04:38:52.247Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/util.js → 200 (87ms, 71709B)
[2026-07-18T04:38:52.248Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/map.js → 200 (66ms, 25898B)
[2026-07-18T04:38:52.248Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/controls.js → 200 (66ms, 26436B)
[2026-07-18T04:38:52.248Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places_impl.js → 200 (60ms, 3409B)
[2026-07-18T04:38:52.248Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places.js → 200 (89ms, 84082B)
[2026-07-18T04:38:52.248Z] GET https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i2900312&2i6717932&2e1&3u16&4m2&1u559&2u420&5m6&1e0&5sen-US&6sus&10b1&12b1&14i47083502&8e1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=82343 → 200 (136ms, 47582B)
[2026-07-18T04:38:52.250Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/onion.js → 200 (50ms, 10131B)
[2026-07-18T04:38:52.250Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search_impl.js → 200 (58ms, 1342B)
[2026-07-18T04:38:52.346Z] GET https://fonts.googleapis.com/css?family=Google+Sans+Text:400&text=%E2%86%90%E2%86%92%E2%86%91%E2%86%93&lang=en → 200 (29ms, 378B)
[2026-07-18T04:38:52.347Z] GET https://fonts.googleapis.com/css?family=Roboto:300,400,500,700|Google+Sans:400,500,700|Google+Sans+Text:400,500,700&lang=en → 200 (31ms, 3913B)
[2026-07-18T04:43:39.921Z] GET http://localhost:8811/deck/site/index.html?fix=1 → 200 (15ms, 17244B)
[2026-07-18T04:43:39.984Z] GET https://fonts.googleapis.com/css2?family=Podkova:wght@400;500;600;700;800&family=Inter:ital,wght@0,400;0,500;0,600;0,700;1,400&display=swap → 200 (?ms, -743B)
[2026-07-18T04:43:39.985Z] GET http://localhost:8811/deck/site/site.css?v=7 → 200 (4ms, 19834B)
[2026-07-18T04:43:39.985Z] GET http://localhost:8811/deck/assets/img/pd-logo.jpg → 200 (?ms, -188B)
[2026-07-18T04:43:39.985Z] GET http://localhost:8811/deck/site/assets/img/hero-navy.jpg → 404 (4ms, 285B)
[2026-07-18T04:43:39.985Z] GET http://localhost:8811/deck/assets/img/tutu-white.jpg → 200 (?ms, -189B)
[2026-07-18T04:43:39.985Z] GET http://localhost:8811/deck/assets/img/leap-denim.jpg → 200 (?ms, -189B)
[2026-07-18T04:43:39.986Z] GET http://localhost:8811/deck/assets/img/instr-lori.jpg → 200 (?ms, -188B)
[2026-07-18T04:43:39.986Z] GET http://localhost:8811/deck/assets/img/instr-erin.jpg → 200 (?ms, -188B)
[2026-07-18T04:43:39.986Z] GET http://localhost:8811/deck/assets/img/instr-chadd.jpg → 200 (1ms, -188B)
[2026-07-18T04:43:39.987Z] GET http://localhost:8811/deck/assets/img/instr-roberta.jpg → 200 (?ms, -188B)
[2026-07-18T04:43:39.987Z] GET http://localhost:8811/deck/assets/img/ba-ediface-after.jpg → 200 (?ms, -189B)
[2026-07-18T04:43:39.988Z] GET http://localhost:8811/deck/assets/img/ba-studio-after.jpg → 200 (?ms, -189B)
[2026-07-18T04:43:39.988Z] GET http://localhost:8811/deck/assets/img/ba-trophy-after.jpg → 200 (?ms, -189B)
[2026-07-18T04:43:39.988Z] GET http://localhost:8811/deck/assets/img/scorpion-black.jpg → 200 (?ms, -189B)
[2026-07-18T04:43:40.012Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -814B)
[2026-07-18T04:43:40.013Z] GET https://fonts.gstatic.com/s/podkova/v33/K2FxfZ1EmftJSV9VaJnzJ6CiDyo.woff2 → 200 (?ms, -814B)
[2026-07-18T04:43:40.014Z] GET http://localhost:8811/deck/assets/video/hero-loop.mp4 → 206 (6ms, ?B)
[2026-07-18T04:43:40.018Z] GET https://www.google.com/maps?q=Pacific+Dance,+4880+Irvine+Blvd+%23101,+Irvine,+CA+92620&output=embed → 301 (3ms, ?B)
[2026-07-18T04:43:40.021Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m2!2m1!1sPacific+Dance,+4880+Irvine+Blvd+%23101,+Irvine,+CA+92620 → 200 (351ms, 1474B)
[2026-07-18T04:43:40.375Z] GET https://maps.gstatic.com/maps-api-v3/embed/js/65/6a/init_embed.js → 200 (?ms, -840B)
[2026-07-18T04:43:40.375Z] GET https://maps.googleapis.com/maps/api/js?key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&paint_origin=&libraries=geometry,search&v=weekly&loading=async&language=en_US&experimentation=allowed&callback=onApiLoad → 200 (?ms, -538B)
[2026-07-18T04:43:40.408Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search.js → 200 (?ms, -840B)
[2026-07-18T04:43:40.408Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/geometry.js → 200 (?ms, -840B)
[2026-07-18T04:43:40.408Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/main.js → 200 (1ms, -840B)
[2026-07-18T04:43:40.437Z] GET https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true → 200 (157ms, 46B)
[2026-07-18T04:43:40.452Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/common.js → 200 (?ms, -839B)
[2026-07-18T04:43:40.452Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/util.js → 200 (1ms, -841B)
[2026-07-18T04:43:40.453Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/map.js → 200 (?ms, -840B)
[2026-07-18T04:43:40.453Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/controls.js → 200 (?ms, -839B)
[2026-07-18T04:43:40.453Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places_impl.js → 200 (?ms, -839B)
[2026-07-18T04:43:40.453Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places.js → 200 (?ms, -840B)
[2026-07-18T04:43:40.466Z] GET https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i2900312&2i6717932&2e1&3u16&4m2&1u559&2u420&5m6&1e0&5sen-US&6sus&10b1&12b1&14i47083502&8e1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=82343 → 200 (?ms, -757B)
[2026-07-18T04:43:40.471Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/onion.js → 200 (?ms, -840B)
[2026-07-18T04:43:40.471Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search_impl.js → 200 (?ms, -840B)
[2026-07-18T04:43:40.486Z] GET https://fonts.googleapis.com/css?family=Google+Sans+Text:400&text=%E2%86%90%E2%86%92%E2%86%91%E2%86%93&lang=en → 200 (?ms, -743B)
[2026-07-18T04:43:40.486Z] GET https://fonts.googleapis.com/css?family=Roboto:300,400,500,700|Google+Sans:400,500,700|Google+Sans+Text:400,500,700&lang=en → 200 (?ms, -743B)
[2026-07-18T04:44:51.837Z] GET http://localhost:8811/deck/site/index.html?fix=2 → 200 (2ms, 17352B)
[2026-07-18T04:44:51.851Z] GET https://fonts.googleapis.com/css2?family=Podkova:wght@400;500;600;700;800&family=Inter:ital,wght@0,400;0,500;0,600;0,700;1,400&display=swap → 200 (1ms, -743B)
[2026-07-18T04:44:51.852Z] GET http://localhost:8811/deck/site/site.css?v=8 → 200 (5ms, 19843B)
[2026-07-18T04:44:51.853Z] GET http://localhost:8811/deck/assets/img/pd-logo.jpg → 200 (?ms, -188B)
[2026-07-18T04:44:51.853Z] GET http://localhost:8811/deck/site/assets/img/hero-navy.jpg → 404 (4ms, 285B)
[2026-07-18T04:44:51.853Z] GET http://localhost:8811/deck/assets/img/tutu-white.jpg → 200 (?ms, -189B)
[2026-07-18T04:44:51.853Z] GET http://localhost:8811/deck/assets/img/leap-denim.jpg → 200 (?ms, -189B)
[2026-07-18T04:44:51.853Z] GET http://localhost:8811/deck/assets/img/instr-lori.jpg → 200 (1ms, -188B)
[2026-07-18T04:44:51.854Z] GET http://localhost:8811/deck/assets/img/instr-erin.jpg → 200 (?ms, -188B)
[2026-07-18T04:44:51.854Z] GET http://localhost:8811/deck/assets/img/instr-chadd.jpg → 200 (?ms, -188B)
[2026-07-18T04:44:51.854Z] GET http://localhost:8811/deck/assets/img/instr-roberta.jpg → 200 (?ms, -188B)
[2026-07-18T04:44:51.854Z] GET http://localhost:8811/deck/assets/img/ba-ediface-after.jpg → 200 (?ms, -189B)
[2026-07-18T04:44:51.855Z] GET http://localhost:8811/deck/assets/img/ba-studio-after.jpg → 200 (?ms, -189B)
[2026-07-18T04:44:51.855Z] GET http://localhost:8811/deck/assets/img/ba-trophy-after.jpg → 200 (?ms, -189B)
[2026-07-18T04:44:51.855Z] GET http://localhost:8811/deck/assets/img/scorpion-black.jpg → 200 (?ms, -189B)
[2026-07-18T04:44:51.857Z] GET https://www.google.com/maps?q=Pacific+Dance,+4880+Irvine+Blvd+%23101,+Irvine,+CA+92620&output=embed → 301 (?ms, ?B)
[2026-07-18T04:44:51.857Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m2!2m1!1sPacific+Dance,+4880+Irvine+Blvd+%23101,+Irvine,+CA+92620 → 200 (339ms, 1471B)
[2026-07-18T04:44:51.876Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-07-18T04:44:51.876Z] GET https://fonts.gstatic.com/s/podkova/v33/K2FxfZ1EmftJSV9VaJnzJ6CiDyo.woff2 → 200 (?ms, -814B)
[2026-07-18T04:44:51.881Z] GET http://localhost:8811/deck/assets/video/hero-loop.mp4 → 206 (?ms, ?B)
[2026-07-18T04:44:52.199Z] GET https://maps.gstatic.com/maps-api-v3/embed/js/65/6a/init_embed.js → 200 (?ms, -840B)
[2026-07-18T04:44:52.199Z] GET https://maps.googleapis.com/maps/api/js?key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&paint_origin=&libraries=geometry,search&v=weekly&loading=async&language=en_US&experimentation=allowed&callback=onApiLoad → 200 (?ms, -538B)
[2026-07-18T04:44:52.201Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search.js → 200 (?ms, -840B)
[2026-07-18T04:44:52.201Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/geometry.js → 200 (?ms, -840B)
[2026-07-18T04:44:52.201Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/main.js → 200 (?ms, -840B)
[2026-07-18T04:44:52.208Z] GET https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true → 200 (49ms, 46B)
[2026-07-18T04:44:52.218Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/common.js → 200 (1ms, -839B)
[2026-07-18T04:44:52.219Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/util.js → 200 (?ms, -841B)
[2026-07-18T04:44:52.219Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/map.js → 200 (?ms, -840B)
[2026-07-18T04:44:52.219Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/controls.js → 200 (1ms, -839B)
[2026-07-18T04:44:52.220Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places_impl.js → 200 (?ms, -839B)
[2026-07-18T04:44:52.220Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places.js → 200 (?ms, -840B)
[2026-07-18T04:44:52.222Z] GET https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i2900312&2i6717932&2e1&3u16&4m2&1u559&2u420&5m6&1e0&5sen-US&6sus&10b1&12b1&14i47083502&8e1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=82343 → 200 (?ms, -757B)
[2026-07-18T04:44:52.222Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/onion.js → 200 (?ms, -840B)
[2026-07-18T04:44:52.222Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search_impl.js → 200 (1ms, -840B)
[2026-07-18T04:44:52.230Z] GET https://fonts.googleapis.com/css?family=Google+Sans+Text:400&text=%E2%86%90%E2%86%92%E2%86%91%E2%86%93&lang=en → 200 (?ms, -743B)
[2026-07-18T04:44:52.231Z] GET https://fonts.googleapis.com/css?family=Roboto:300,400,500,700|Google+Sans:400,500,700|Google+Sans+Text:400,500,700&lang=en → 200 (?ms, -743B)
[2026-07-18T04:45:24.165Z] GET https://fonts.gstatic.com/s/roboto/v51/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → pending (?ms, ?B)
[2026-07-18T04:45:24.231Z] GET http://localhost:8811/deck/site/index.html?m=1 → 200 (4ms, 17352B)
[2026-07-18T04:45:24.241Z] GET https://fonts.googleapis.com/css2?family=Podkova:wght@400;500;600;700;800&family=Inter:ital,wght@0,400;0,500;0,600;0,700;1,400&display=swap → 200 (?ms, -743B)
[2026-07-18T04:45:24.244Z] GET http://localhost:8811/deck/site/site.css?v=8 → 304 (6ms, ?B)
[2026-07-18T04:45:24.245Z] GET http://localhost:8811/deck/assets/img/pd-logo.jpg → 200 (?ms, -188B)
[2026-07-18T04:45:24.245Z] GET http://localhost:8811/deck/site/assets/img/hero-navy.jpg → 404 (4ms, 285B)
[2026-07-18T04:45:24.245Z] GET http://localhost:8811/deck/assets/img/tutu-white.jpg → 200 (?ms, -189B)
[2026-07-18T04:45:24.246Z] GET http://localhost:8811/deck/assets/img/leap-denim.jpg → 200 (?ms, -189B)
[2026-07-18T04:45:24.246Z] GET http://localhost:8811/deck/assets/img/instr-lori.jpg → 200 (?ms, -188B)
[2026-07-18T04:45:24.246Z] GET http://localhost:8811/deck/assets/img/instr-erin.jpg → 200 (?ms, -188B)
[2026-07-18T04:45:24.246Z] GET http://localhost:8811/deck/assets/img/instr-chadd.jpg → 200 (?ms, -188B)
[2026-07-18T04:45:24.246Z] GET http://localhost:8811/deck/assets/img/instr-roberta.jpg → 200 (1ms, -188B)
[2026-07-18T04:45:24.247Z] GET http://localhost:8811/deck/assets/img/ba-ediface-after.jpg → 200 (?ms, -189B)
[2026-07-18T04:45:24.247Z] GET http://localhost:8811/deck/assets/img/ba-studio-after.jpg → 200 (?ms, -189B)
[2026-07-18T04:45:24.247Z] GET http://localhost:8811/deck/assets/img/ba-trophy-after.jpg → 200 (1ms, -189B)
[2026-07-18T04:45:24.248Z] GET http://localhost:8811/deck/assets/img/scorpion-black.jpg → 200 (?ms, -189B)
[2026-07-18T04:45:24.249Z] GET https://www.google.com/maps?q=Pacific+Dance,+4880+Irvine+Blvd+%23101,+Irvine,+CA+92620&output=embed → 301 (1ms, ?B)
[2026-07-18T04:45:24.251Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m2!2m1!1sPacific+Dance,+4880+Irvine+Blvd+%23101,+Irvine,+CA+92620 → 200 (396ms, 1471B)
[2026-07-18T04:45:24.253Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-07-18T04:45:24.254Z] GET https://fonts.gstatic.com/s/podkova/v33/K2FxfZ1EmftJSV9VaJnzJ6CiDyo.woff2 → 200 (2ms, -814B)
[2026-07-18T04:45:24.650Z] GET https://maps.gstatic.com/maps-api-v3/embed/js/65/6a/init_embed.js → 200 (?ms, -840B)
[2026-07-18T04:45:24.651Z] GET https://maps.googleapis.com/maps/api/js?key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&paint_origin=&libraries=geometry,search&v=weekly&loading=async&language=en_US&experimentation=allowed&callback=onApiLoad → 200 (?ms, -538B)
[2026-07-18T04:45:24.651Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search.js → 200 (1ms, -840B)
[2026-07-18T04:45:24.652Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/geometry.js → 200 (?ms, -840B)
[2026-07-18T04:45:24.652Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/main.js → 200 (1ms, -840B)
[2026-07-18T04:45:24.657Z] GET https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true → 200 (45ms, 46B)
[2026-07-18T04:45:24.666Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/common.js → 200 (?ms, -839B)
[2026-07-18T04:45:24.666Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/util.js → 200 (?ms, -841B)
[2026-07-18T04:45:24.666Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/map.js → 200 (?ms, -840B)
[2026-07-18T04:45:24.667Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/controls.js → 200 (?ms, -839B)
[2026-07-18T04:45:24.667Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places_impl.js → 200 (?ms, -839B)
[2026-07-18T04:45:24.667Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places.js → 200 (?ms, -840B)
[2026-07-18T04:45:24.674Z] GET https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i2900433&2i6717932&2e1&3u16&4m2&1u317&2u420&5m6&1e0&5sen-US&6sus&10b1&12b1&14i47083502&8e1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=123824 → 200 (93ms, ?B)
[2026-07-18T04:45:24.675Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/onion.js → 200 (?ms, -840B)
[2026-07-18T04:45:24.675Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search_impl.js → 200 (?ms, -840B)
[2026-07-18T04:45:26.003Z] GET https://fonts.googleapis.com/css?family=Google+Sans+Text:400&text=%E2%86%90%E2%86%92%E2%86%91%E2%86%93&lang=en → 200 (?ms, -743B)
[2026-07-18T04:45:26.004Z] GET https://fonts.googleapis.com/css?family=Roboto:300,400,500,700|Google+Sans:400,500,700|Google+Sans+Text:400,500,700&lang=en → 200 (?ms, -743B)
